"","x1","y1"
"102",5.38917590757999,4.18333219807254
"103",6.07211221285362,5.36547799953364
"104",4.56654148432147,4.61062402037656
"105",4.79585316288641,6.22798325361995
"106",4.47890947487745,5.19142932066844
"107",4.73836771539019,3.6774814981101
"108",6.11340400275641,6.92702115778398
"109",3.95269675572779,5.30247375845478
"110",3.61348849962911,3.71072920716933
"111",5.50505623460319,4.7984266456539
"112",4.67862445485715,5.80600053014192
"113",4.78058848171499,4.71623971213843
"114",4.63807367321,4.91474236290226
"115",5.21194621865286,3.17684018247198
"116",3.96996953413372,6.89089400919682
"117",5.01992835356458,6.10889626989884
"118",6.81826767813949,5.37665572612043
"119",4.7270417184808,3.57878312478035
"120",4.98254136258985,5.73072445936701
"121",5.31128183935015,6.30411372610083
"122",4.23632565001153,6.00435812910223
"123",3.7827734739538,4.46127287388865
"124",4.08111520895823,5.51948723849189
"125",6.06130651184955,5.60876708798761
"126",5.78344274973152,4.90512846851436
"127",4.09956004302408,4.6148972390519
"128",4.24081241029163,6.54234295078158
"129",6.13780724361137,4.30369263695469
"130",4.85079530932509,3.98672344554844
"131",6.28672763943613,5.57357680695934
"132",5.09350220432398,6.16947132454328
"133",4.12609782571445,7.2043669795415
"134",4.39705344871098,6.58445126021215
"135",6.16983493522392,6.38375258113096
"136",4.80681773147564,4.19500740372455
"137",3.40837981068203,4.28303677783345
"138",4.36490793538627,6.05866205908477
"139",4.09957564039527,6.05603564062555
"140",3.46088866491489,5.12572880321162
"141",4.84250586616341,5.51802281843222
"142",5.06768512505962,4.61601322636208
"143",5.66963397931251,5.10330401589173
"144",5.3649319986992,4.23840353878895
"145",4.65964281015506,5.53744071590445
"146",5.99384452831129,3.97856563068133
"147",4.08821479122058,5.45033941918218
"148",6.1379214376568,5.68022203461191
"149",3.98615779521484,7.01784323649037
"150",4.03695392848319,3.34018218046001
"151",6.10862842477994,4.97822300814029
"152",4.68530840938559,3.02572601893373
"153",3.37073032901053,5.16135580893386
"154",5.41652322844666,4.69023857524048
"155",5.17004000286025,5.07767311950464
"156",5.93010588530538,4.8228382231992
"157",6.28476229854578,5.13068768244525
"158",5.96749505141945,4.12857678133902
"159",4.60137391291041,5.40768946880021
"160",5.7340523662949,5.37588954004595
"161",4.50068394111313,4.0367993442442
"162",4.58593094014295,4.38107741626216
"163",4.56026617303115,4.48556691291903
"164",5.13346599532325,6.27447477047677
"165",4.30931251824464,4.46076546961824
"166",4.10246466618503,5.18597531668653
"167",3.90762526494967,3.06488621166985
"168",5.09257452724952,5.55553924089783
"169",7.15237241128598,5.41277487772409
"170",7.15281220483226,4.5866472747677
"171",3.48428209583614,5.63915726535342
"172",6.045148276681,6.23234778844095
"173",6.31376143567214,5.33176222751738
"174",4.75846781213802,3.65537816518591
"175",4.71469334872599,3.48231930543912
"176",6.21289332373642,5.73557221546492
"177",5.51447239687363,5.64408871778117
"178",4.74669269173796,5.91896242668363
"179",5.13480062052108,4.53138254284436
"180",5.58468835879601,4.60925145740408
"181",3.92955945742749,7.27060509623737
"182",3.94044651173607,2.67514644559787
"183",4.9096646368117,4.66114114591692
"184",3.5936726278833,6.28032767789456
"185",4.13464441829444,7.60118970443177
"186",4.3905678462234,2.98095421739527
"187",4.87361831240629,6.76832896456357
"188",6.05645768390694,5.86069133653455
"189",5.18338511491019,5.29886010366217
"190",5.87919665343197,5.50320476375875
"191",5.21918410947275,3.67792429443049
"192",3.36495913389353,5.07245712695618
"193",5.45821184733802,4.17907666489528
"194",3.8301496967094,4.95790856173994
"195",5.03893611378642,4.14284719054049
"196",5.97052599820459,2.84173994456486
"197",5.65052246354426,4.62044149191168
"198",6.77999615477582,5.71462251005819
"199",4.73978743327947,5.09343646800252
"200",5.63496991977567,5.82725531783855
"201",5.18968577975861,4.43480266566618
"202",6.02144983797124,5.99096456588949
"203",7.17254193945517,6.91705707408548
"204",4.19806815991263,5.49115831830447
"205",3.61108450915454,3.69237999065715
"206",3.98708510741682,5.59947608760881
"207",3.58336442358377,3.87817821213445
"208",5.26245534535904,5.70775901394563
"209",4.61517149547085,4.97857287754914
"210",4.86629306827397,5.0692090449226
"211",6.87158883063552,4.73193144437176
"212",5.9297280601273,5.75680661207168
"213",6.14766633777547,5.13424491261037
"214",5.12654647763507,6.73723658128125
"215",3.44121914552552,5.12771935696666
"216",4.82041725377059,6.47355944399088
"217",4.5506303691588,4.37369322606665
"218",5.55837867658277,5.04562688506835
"219",6.19705462204142,6.46318649997211
"220",5.31857638635199,6.88498186358023
"221",3.87043318806462,5.69337779998156
"222",6.53732025114207,5.46476964618862
"223",5.7522264658796,5.42763730660162
"224",5.72768462854073,5.15349647539666
"225",4.54134587618981,5.33418553330478
"226",4.6925404434261,4.45768213032772
"227",4.81031294809607,6.16728512216491
"228",3.74842960868783,4.2671737612971
"229",4.46309317299469,2.88408365235737
"230",3.22386323575012,5.19655263721808
"231",4.7935551603442,3.85165400576324
"232",7.03259182612614,4.81124868500123
"233",4.60495866281848,4.46387335704772
"234",3.80052178484789,2.59687704821354
"235",6.07719453013059,5.69179098818075
"236",5.23530358274816,4.17312236027663
"237",5.14463424013458,4.38631602618399
"238",5.72508745431495,6.38528561340632
"239",6.34718827616691,7.17708714630498
"240",5.85773397176276,4.35508291751765
"241",5.64200579461601,5.39697764501051
"242",6.15356627166167,4.67920663577409
"243",5.90005629046811,5.0398279486888
"244",6.11933071861946,5.39399352476039
"245",5.57613745488417,3.59283901387262
"246",3.15758491334679,6.77228273284759
"247",5.84486734134043,4.43477600213879
"248",6.08815388143147,5.77532270187273
"249",3.95600907469895,4.53849297146692
"250",5.47844077389056,5.29243753549717
"251",5.24194341999831,3.12643622542559
"252",6.19467047241375,3.30370090975127
"253",4.15163422623535,5.01820313402435
"254",3.79846016736981,3.62364685257424
"255",5.24342393087806,5.73228200647886
"256",5.01471751637389,6.04928183679613
"257",5.18159318770233,4.90427180690727
"258",6.42515271506748,4.85926371971141
"259",6.74343981682605,6.05089292983308
"260",6.45380847120651,5.595579051743
"261",4.00803977225916,6.37160810828564
"262",4.81262731025823,4.86752823943517
"263",3.74515047523404,5.28643020684745
"264",4.50231873619699,5.14847474006691
"265",5.70163281194259,5.60302045590149
"266",2.19856224855376,3.9350630938749
"267",4.59847831458743,5.22946882169381
"268",5.36312607123017,4.89306708186181
"269",6.59316828264311,5.77393094932864
"270",3.97177166263474,6.72473106315482
"271",5.69266448676283,5.99087055626415
"272",4.92005873381404,5.70845605854383
"273",3.56259294980207,6.89605712930351
"274",4.61222193672589,1.47722375050789
"275",5.40661895007458,6.16285401112203
"276",5.08990938204109,5.93814683489909
"277",5.16640990193314,3.54303937791018
"278",5.81090420527033,3.83088303183867
"279",5.02514129999551,7.24835888743231
"280",4.7183307228353,4.78781101276673
"281",4.27586942137767,5.20642011779083
"282",6.324247213699,5.99650562352864
"283",3.86410791292976,5.25143268402363
"284",5.43200662952193,4.32169685579434
"285",5.87925622404109,5.54749746612111
"286",5.78809512234589,5.11909482749687
"287",4.29864140223071,6.42305143772817
"288",6.8116727272128,5.08169550907226
"289",5.15899275036244,6.10536166337316
"290",5.49986314802347,6.07612676240252
"291",6.49659605829017,4.3724569849621
"292",5.86614382860512,3.83675833125119
"293",5.65954452569927,5.90868163813234
"294",2.73057484642613,5.01436935191386
"295",3.7843557833634,5.07197450920838
"296",4.7657771582362,5.09565921385009
"297",3.25067147961583,5.67522461608878
"298",3.76047216892541,4.62217245623428
"299",4.27663530839927,5.16800382582918
"300",6.89073531859373,6.37636103692168
"301",6.19214605210637,4.07512949450596
"302",4.47008340652873,4.52631899575954
"303",5.75691800041251,5.38440959528601
"304",4.35063806999899,7.469752106886
"305",5.62501085192167,3.62834735488185
"306",5.0517905201675,5.35291316248775
"307",4.04148683110129,4.85953791262478
"308",5.3382415778281,4.79201546549607
"309",4.67812542773635,7.05006991028477
"310",4.61552439381876,5.05541798689512
"311",6.26760595779193,2.88940410164888
"312",5.29615792100085,5.73630530901014
"313",6.3053573589809,4.7387122912511
"314",6.13322250494441,5.23172544805747
"315",5.36633258571189,4.07727052737476
"316",4.56311269958488,3.06500506089309
"317",6.25510670590012,5.40110232232181
"318",5.71503342794624,5.48776354866287
"319",4.37262307694681,4.3435527776898
"320",2.88591051114779,4.92731865777088
"321",4.36960328668108,4.0859237509969
"322",4.81361692323942,3.77988950193904
"323",4.6950724042826,4.31797219214427
"324",4.23424100689493,4.39229425064818
"325",5.35281895536078,4.31427967101189
"326",4.94890477172468,4.3347237075179
"327",5.21935578091848,4.75816319101331
"328",3.93277404775655,4.60718383811858
"329",5.61113298059458,3.40328910925731
"330",5.66228856358172,4.85687260362381
"331",5.21171834545013,3.8379384898499
"332",3.75257651425081,5.63770122491733
"333",4.21565572534676,6.99987598088291
"334",4.74584376594715,2.64051885650078
"335",4.485087637647,2.97045284209223
"336",4.91837221476096,5.75839821149013
"337",4.87278342445085,4.52563193716355
"338",3.98455658336488,5.64263967422689
"339",5.7082158547083,5.69026022942222
"340",5.58362767873144,3.3245022340684
"341",6.08023785843976,4.86561111549682
"342",4.22010075105157,5.08322312212246
"343",2.93023966447046,5.85663592718573
"344",3.62429321769299,3.87440907721093
"345",4.33954634510748,6.05655639654542
"346",4.89613488564882,4.08018215135204
"347",4.37171269973995,5.44578764302593
"348",8.01971202581164,6.45202354256202
"349",2.79822340882243,5.68735162380261
"350",5.974805303415,3.5135933596472
"351",6.13175039163665,4.05723636358897
"352",7.04987684881816,6.42441137026281
"353",4.3420311499258,5.15483367366678
"354",3.26777760886111,3.75285747812337
"355",5.81992964313872,6.37309739475424
"356",4.64360423350602,7.64884370990449
"357",5.84507532731837,5.80788572140682
"358",6.28834254203644,5.84533617626346
"359",4.64005398030956,5.69464007194606
"360",5.93718331353079,4.19770350564465
"361",5.83131607097117,5.18296061332548
"362",6.61334061697578,5.30301926411085
"363",5.8015420551157,4.95125820708743
"364",5.20833996502962,5.11962356060446
"365",5.96741578724741,2.71874371317429
"366",4.19682308922325,5.64572693516376
"367",5.08093195474454,4.59276372944259
"368",6.49534965085843,5.24907052304839
"369",3.9547752669112,3.52635785487412
"370",5.42881419784176,3.45630264898396
"371",5.52196406188738,5.20131607961184
"372",4.44055876693357,4.83162366962032
"373",4.70512981254083,6.13427852759167
"374",4.85638427153613,5.28905332070227
"375",3.43628168083575,4.58351636210103
"376",3.41705134031123,2.44498417034031
"377",4.17842488938344,4.37059643141913
"378",3.28755500127483,3.73550078524458
"379",4.63239502615829,4.741481673601
"380",7.27197991272408,4.55228082741829
"381",5.91647464501203,4.42973670690758
"382",4.62890380254033,7.14821418154163
"383",4.61577445596155,5.77192393656311
"384",3.97137929952364,6.13208508170972
"385",4.08554026846947,5.00792549002043
"386",5.34770834605358,5.35894265378294
"387",4.07137891877134,4.08624975722107
"388",2.54832244500835,5.69692135289999
"389",2.01032149863693,4.76008357642694
"390",6.06622478264048,5.53212119667641
"391",5.49355309666745,3.12959650138905
"392",5.20004103362813,4.31258636105547
"393",5.49755421782209,5.69716145419554
"394",4.01770717651804,6.43327708239352
"395",4.17711281666936,5.13816980701775
"396",4.65890745742248,5.44246632069932
"397",3.94968457346156,5.90272129924009
"398",4.10416036463194,6.32812337062316
"399",6.10853762582854,4.90658173808152
"400",4.41379386260515,4.09748688622489
"401",4.65058572972658,4.4744377346693
"402",5.12226790772262,4.84254789333712
"403",5.18300345884357,5.63410567047834
"404",3.94976503964509,4.69692715656435
"405",4.23783948686162,4.91155409425751
"406",4.04112478741721,7.09233492201986
"407",6.00997063920978,5.59420668538231
"408",6.06691768707915,5.48619938088697
"409",3.56664602579903,5.57709309193634
"410",5.13424342535248,4.81955644881587
"411",4.39299070266367,4.73476225987566
"412",4.7065657101243,5.45388226091332
"413",3.21988502282886,4.59099691355459
"414",4.64610413834436,8.30153965909112
"415",3.32192781232684,5.23227598771989
"416",5.35090225072024,5.87074795241597
"417",5.98112940721566,4.07565459985271
"418",5.51262355744067,5.61728199889945
"419",4.01191504672108,5.31265294280387
"420",5.88994624354517,5.2437127367199
"421",2.97737722757149,5.52221122526316
"422",3.44474411599869,5.40661146582944
"423",4.32050201981649,5.00809001002848
"424",5.95739712118976,4.4686581201048
"425",3.08881562064459,4.08388558447848
"426",4.48178582478094,6.29359388001191
"427",5.07702699151825,5.69818226009406
"428",4.67444847528236,4.59938247307922
"429",4.0573021585285,3.2689629975302
"430",5.3270845841533,5.7387856754695
"431",4.38200219625102,4.56801309569758
"432",4.53909273032893,5.27279790774033
"433",4.86893516269975,5.49502645147003
"434",6.85194666614935,2.6578666593233
"435",6.51698375186362,5.29840443367494
"436",5.73409800211142,5.80855227971964
"437",6.16311360269621,4.91924916640936
"438",2.33472754501207,5.44566195524718
"439",5.36520003530056,5.65688047096822
"440",4.85092187751157,5.69672589803892
"441",4.39075466700605,5.41814765633097
"442",5.67860927501631,6.24972161415463
"443",5.54744865198043,4.57958310581138
"444",4.44060223497929,5.663940324055
"445",3.73787060656397,5.51351208165295
"446",4.77771870288622,4.01700927233968
"447",5.69316901114463,5.09528315348642
"448",3.90035286328919,4.13722266878461
"449",4.38661299048459,5.15980058183304
"450",4.67425121111495,5.34287771345371
"451",4.41669566820477,5.02300672008315
"452",4.78706649253659,4.34435416984306
"453",4.58446445188276,6.44583679548424
"454",5.31146034913168,6.66467224440253
"455",4.80143274909423,4.96664924584311
"456",4.4924900223875,6.23883365173245
"457",5.36555014633769,6.64073372757098
"458",4.70154894533287,4.04354632175336
"459",5.57149430902887,4.21248401103593
"460",4.99506883838583,5.83238392823521
"461",7.81101911979886,4.59188808619346
"462",5.38773695096691,3.67258572114436
"463",5.3660339703574,7.31222155898836
"464",5.26877316001629,3.57306099889418
"465",7.0212520609185,5.06005713383556
"466",3.85300100419999,4.59624276350436
"467",4.44005186414428,5.94326902683074
"468",4.00118062513063,4.86527480027721
"469",5.1507072352641,3.08471078572009
"470",4.22197127725436,5.25324729250637
"471",5.08085984020286,5.43006474997247
"472",5.95752330663769,5.10292962566309
"473",5.21236449090477,6.04872682421595
"474",6.69895053120749,7.95383737371266
"475",4.20864730712921,4.87417011990932
"476",5.71106960048119,3.43343866900886
"477",3.68579148078339,3.52971809104916
"478",5.7482005881957,4.41304447734007
"479",5.77573191319141,6.30954500282652
"480",4.9319042983512,5.19994354423708
"481",1.92962684065741,4.32465381302576
"482",5.92913019437424,3.99895403763803
"483",6.82350394526805,5.72568373074923
"484",4.33330901903788,2.18185292919188
"485",4.52769284763355,3.00511671075619
"486",5.34238948960491,6.10118524120174
"487",4.65308264705331,2.82951163102995
"488",5.65217264833673,4.92817238823359
"489",5.70771275469024,5.85470762117171
"490",6.41658645895884,4.94064864560699
"491",3.21156487437736,4.21270870513336
"492",7.29057001814272,5.55587984150882
"493",5.3025427117949,4.79822943791489
"494",4.5029626350695,5.88288440376651
"495",6.75463660436268,4.76996954279099
"496",4.58699441999252,6.89619374245388
"497",4.14595922897601,2.97555717913735
"498",4.97929231195825,4.20103669280164
"499",4.14312599685928,3.77822418592683
"500",3.4594644526279,6.42287053045998
"501",3.94952252092312,6.36948106775926
"502",4.42622627998155,5.9685417856837
"503",4.2293017307067,4.58526483060037
"504",5.43474765355795,7.04831579449766
"505",4.63913751358548,6.31003319632038
"506",5.55672976186766,6.74051133860788
"507",4.50348651943091,6.05456156172812
"508",2.22828999523231,5.35430468034025
"509",5.73332648521893,4.17879946664124
"510",4.91620348734355,5.04424783136403
"511",6.47431339872226,3.78793450929262
"512",5.07615326998735,5.73321635211158
"513",4.27234038790307,4.6394250200906
"514",6.77037351624604,4.38401695290896
"515",4.21138709224503,4.55902453941537
"516",4.19478740961924,3.85664533338441
"517",5.32930472831306,6.06189052368745
"518",4.1454351800149,6.01584275958728
"519",3.44787070438263,4.14049541246643
"520",5.12598912462065,4.9910542829038
"521",5.87950988013184,5.822180950376
"522",4.88411906130229,4.17649860075443
"523",3.89629771022653,5.7173347013137
"524",5.30145445123576,5.24783432826753
"525",7.5657776608108,5.27776037033139
"526",6.79001949048404,4.91897682813191
"527",6.24607375034853,6.43004732509523
"528",3.97585807250133,4.37270455677956
"529",2.44137262099337,6.2888935749396
"530",6.81268978095486,4.37339443396169
"531",3.82954646171018,4.93105309606714
"532",4.29829253163419,6.4725600764497
"533",5.386952231446,5.73848843658181
"534",4.71918177508174,4.31094597377636
"535",4.6818979241189,5.96642523242214
"536",6.26421802329957,4.11720771855133
"537",6.21727511367459,5.52695146369234
"538",4.64660819373161,3.77985221689877
"539",6.18968942308292,7.51374635779679
"540",5.80303345080971,3.95062205194436
"541",5.73674025439087,4.47731559915102
"542",6.90288412068728,4.48033600844178
"543",3.82736513426327,5.48903307549108
"544",5.05493339222819,4.33634829792839
"545",1.85217161584401,5.0313218853925
"546",4.76086127353279,3.78813230094699
"547",6.66626381481007,4.99669623395561
"548",5.48894639889571,5.37780456979287
"549",4.95410890491167,4.06422126331189
"550",4.61788506131488,4.83569239822189
"551",4.57262119571802,3.28596909575807
"552",4.17074168542404,5.26774008512888
"553",5.01692615891527,4.2454924304128
"554",5.27582185517645,5.37231608646277
"555",4.80894087038549,5.82823060892294
"556",4.91621601640116,4.06387498429277
"557",5.39781390836566,5.15819529770654
"558",5.35335055265853,4.81885550046032
"559",4.21266150245281,5.60420035867785
"560",5.13110859284678,5.06994817232738
"561",7.05623466664172,4.23055184863156
"562",5.39424051201438,4.14229235019735
"563",3.41343583395504,3.8572191426234
"564",4.57474129338717,4.54078823848753
"565",5.85064172186512,6.0829724141394
"566",6.75896219021956,5.35266700366355
"567",5.48940787954458,4.41582847161819
"568",4.89663575730918,4.63328145590202
"569",5.36577621972071,5.77688204844075
"570",3.79446387047758,3.51640861086522
"571",6.71910369460195,4.84213791513261
"572",4.83298308594572,5.67180334346208
"573",5.96536347494035,2.93494247373602
"574",6.05875104505084,4.5733123948604
"575",5.06998416332904,5.25389877979051
"576",5.68291611321447,3.86520459900417
"577",4.58849122046788,4.85735062886578
"578",3.85159599175971,3.97056467375702
"579",3.86987297309327,6.26894113987012
"580",4.48749386345242,4.40397254763261
"581",4.55802143641992,4.55737111076259
"582",3.47572903938872,4.63092942453131
"583",5.25556444868748,5.94344332782532
"584",3.95170618426685,3.65787139885823
"585",5.01331683281896,6.31637130500418
"586",4.19615046990607,5.78487289749082
"587",6.24845567931136,5.21784075323868
"588",5.58563958677374,4.74307140628122
"589",5.36322587549202,6.89643646490292
"590",5.47426436662605,6.46684071451274
"591",5.35763874481363,4.14915511257388
"592",4.54022121179566,4.58091915788754
"593",4.14908136423201,6.17793222287143
"594",5.55544434717433,5.54348134540088
"595",4.78651981182649,4.93396245771817
"596",4.70889399938633,4.09570359761792
"597",3.52222663278685,5.50705008870726
"598",5.49862248245678,6.17780642922807
"599",5.59705260057869,5.52113167915499
"600",5.24703467395145,4.76823035864949
"601",4.8380677212563,4.91428819092464
"602",5.10205336747248,6.8901287699089
"603",6.32458046511291,4.62053270500435
"604",4.6981015821646,5.15533747163161
"605",3.89266458940376,4.65623136163642
"606",5.37604707378833,5.4111397792064
"607",5.51946347470684,5.1082296575926
"608",4.72332897715991,4.4162741311519
"609",3.52888133851303,6.43409890225931
"610",5.52498196648003,5.34921470521324
"611",5.2389807239153,2.80265462730286
"612",6.61896472886078,4.4898247793427
"613",4.40769359037237,4.96853013826685
"614",6.39826713191093,4.26630554083601
"615",5.9815174546583,5.32022969802824
"616",4.68686204367677,5.15666153648658
"617",4.64990117885962,7.10991907806652
"618",4.99918790678666,5.9799731039372
"619",3.98380523073715,5.4388678208548
"620",4.73981132572932,4.75244222422842
"621",3.98482005747225,4.35097247967572
"622",4.47761666822597,3.26862134404473
"623",5.84506110450876,6.07308170362265
"624",4.98152970003396,5.4990613197472
"625",4.31651922607376,3.74476280002396
"626",5.81485892534301,5.52074168304423
"627",6.47231173588181,5.50014058122562
"628",5.48643190331201,6.765024082142
"629",5.26694403884338,4.28385630503917
"630",4.91264352919739,6.65310977993778
"631",2.0874879170057,5.32181928148222
"632",6.22331101494285,4.04536457738753
"633",4.13209184536233,6.08770662124422
"634",5.10834899252973,4.72764956786221
"635",5.46945275143251,5.42003472917669
"636",5.24960147326191,4.51801106411793
"637",1.93886747269774,4.14151039454342
"638",5.08965970181513,6.57337243354803
"639",3.13887591905797,3.59642738625843
"640",4.12627184503839,5.91500335619021
"641",6.07591456035263,4.66537812599066
"642",4.15250764261077,5.52741195369205
"643",5.01558169026715,5.71285152214914
"644",5.45077870813007,5.40285308198315
"645",6.17084094058814,5.10725390570374
"646",5.18065176159668,5.67167386595078
"647",4.88866923009486,5.09610780758845
"648",4.92587260496662,4.66215707496514
"649",5.90865321708244,4.86492796711571
"650",4.53643513491656,6.07445976634714
"651",3.54144885236493,4.44402865003057
"652",6.05055446154848,4.34613078202721
"653",5.32546802670233,5.78658106505086
"654",6.03417700138954,4.36590394536117
"655",4.89984641979821,5.11990407130504
"656",4.40443562928043,5.738685788136
"657",5.59999866812639,5.75465066760116
"658",3.8235562209466,5.28790758929877
"659",4.65143265655119,6.41552092894385
"660",4.88923919485718,5.79351232744253
"661",5.59781501567257,5.84141466903313
"662",4.97016685848189,4.62473180060379
"663",5.87865510713597,6.02172174090413
"664",5.26239096315242,2.86916952445289
"665",4.36735740081193,4.26141533170345
"666",3.53972984397457,6.25713456952815
"667",7.48301768083704,6.31691099494617
"668",3.8064352193048,5.26692608731755
"669",5.47484496656177,5.15993301000641
"670",5.99234660791044,6.1943723696977
"671",4.64878751636824,5.23900306666529
"672",6.81180479869315,3.85825077212578
"673",4.51236592767411,5.23872496090888
"674",3.92127077633435,5.90218565568457
"675",4.31714164374187,2.59394703331818
"676",5.47494160846325,4.91227159914733
"677",3.75350883178261,4.59668448094318
"678",5.75024668840678,5.57071770644219
"679",5.29192004904369,5.02632037518722
"680",6.9650231845904,6.11398262443109
"681",4.90882526831351,6.76157589199492
"682",4.04407214772236,4.98528725632575
"683",3.09656147490239,6.45423692726683
"684",3.29183033373102,6.55579915677232
"685",4.98093440143701,5.61140693744339
"686",4.41988166880554,7.12845805573705
"687",3.02634443570674,5.34329847946427
"688",4.42947129245274,2.02462970280257
"689",5.76547116695987,5.39298282798125
"690",5.39457946308995,4.3688152952857
"691",6.08445812205409,5.49292643450469
"692",3.60969880411055,3.28379266829791
"693",5.81136465863996,4.81421023187064
"694",5.4105335238783,4.31841905245993
"695",3.34215594024131,6.21260408282681
"696",4.23669299386606,5.17922703738277
"697",6.12913559297799,5.1183281666485
"698",6.19258299826996,3.74151495430645
"699",5.62433885258876,5.2640674249845
"700",6.4826346844413,4.33278825295276
"701",5.21326284309286,6.40646459528685
"702",4.96337338793594,3.91155156170968
"703",4.60643088050746,6.64700600330736
"704",5.48788079770598,4.50133121466017
"705",4.78834515865404,4.38646450924862
"706",4.70349110206408,4.81038327312884
"707",4.44810258041777,4.83811084122143
"708",4.02682212912538,6.7668003988013
"709",5.40645855881562,4.31868866739506
"710",4.76028281857548,3.28173358314828
"711",5.57718385559922,5.16278182061487
"712",4.11899394054933,5.54930338476068
"713",4.11595753859205,7.84942515450784
"714",7.11206007810994,5.93637339701636
"715",4.11315367599745,5.40929260724664
"716",5.78606641277662,5.07661092628878
"717",4.48809405182749,4.63441622351502
"718",3.98352255932478,5.37478297125896
"719",5.54427615246174,5.81527587403006
"720",4.98464062064964,4.59790985806224
"721",4.4571565536894,4.62182373977842
"722",6.27767910116698,6.97592531338285
"723",5.75086040292648,5.51119176641888
"724",4.81286019212783,5.77215537883409
"725",4.78377815567565,3.94588835536266
"726",4.72211385578785,3.70756110012275
"727",5.92332897681174,5.46255922567943
"728",3.8129722734558,4.67702228624572
"729",5.15429400893634,5.8025932032068
"730",7.09317394100495,5.00185423988417
"731",5.26171830749917,3.92114008092407
"732",4.23155886662503,4.51985446641853
"733",3.95116717469035,5.3997864831136
"734",4.31429680982021,4.24480575481839
"735",4.60193160258033,4.66875795533956
"736",4.23995470420155,6.28020892683807
